Epoch		 Train_Loss			 Val_loss			 Train_acc			 Val_acc
0		 0.14653441374233614		 0.06760011537335812		 0.9560333333333333		 0.9781
1		 0.07042958032010745		 0.0539334959208034		 0.979		 0.982
2		 0.05331695636586131		 0.05768000924296211		 0.9838333333333333		 0.9804
3		 0.04215969792417406		 0.06419402275906759		 0.9866166666666667		 0.9815
4		 0.03216783518078155		 0.06729533303830831		 0.9890166666666667		 0.9819
5		 0.024444582679249288		 0.07335906381167151		 0.9919		 0.9802
6		 0.020512798206642643		 0.07208262593712689		 0.9931666666666666		 0.9815
7		 0.01758280751154334		 0.08899981204174341		 0.9941333333333333		 0.9806
8		 0.015703206478071115		 0.09651287077957668		 0.9949		 0.9803
9		 0.01247918860838986		 0.0943172989441864		 0.9959166666666667		 0.9806
10		 0.013323497490081309		 0.10140614320608843		 0.9956833333333334		 0.9809
11		 0.011788232670884751		 0.1118862568865362		 0.9963166666666666		 0.9812
12		 0.010564666760419747		 0.09915103903494735		 0.9964333333333333		 0.9831
13		 0.012130284245233589		 0.10097908831469378		 0.99615		 0.9837
14		 0.010619314592444917		 0.1376545730186563		 0.99675		 0.9774
15		 0.010804493039189645		 0.12218672126902014		 0.9970333333333333		 0.982
16		 0.009652773391689797		 0.13005565148059056		 0.9972333333333333		 0.9816
17		 0.012049404213448339		 0.14530499253871923		 0.9964		 0.9798
18		 0.006725703833101905		 0.13424018434519197		 0.99795		 0.9818
19		 0.01019550583217546		 0.1342803598262962		 0.9972333333333333		 0.983
20		 0.0073774757520749515		 0.14439713482406102		 0.9979333333333333		 0.9821
21		 0.009170894714858567		 0.15423190722796984		 0.9975		 0.9817
22		 0.00833543565172973		 0.14524121929680497		 0.9977666666666667		 0.9825
23		 0.006534992867847457		 0.16033504936086157		 0.99835		 0.9799
24		 0.009259059361179501		 0.1576545917934687		 0.99765		 0.9821
